sample_idx,match_f1,ordered_f1,kendall_tau,tau_normalized,precision,recall,num_predicted_steps,num_reference_steps
1153,0.14285714285714288,0.14285714285714288,1.0,1.0,1.0,0.07692307692307693,1,13
1154,0.6666666666666666,0.5619047619047618,-0.047619047619047616,0.47619047619047616,1.0,0.5,7,14
1155,0.7000000000000001,0.67,0.7142857142857143,0.8571428571428572,1.0,0.5384615384615384,7,13
1157,0.6666666666666666,0.5599999999999999,-0.06666666666666667,0.4666666666666667,1.0,0.5,6,12
1158,0.9090909090909091,0.8424242424242424,0.5111111111111111,0.7555555555555555,1.0,0.8333333333333334,10,12
1160,0.7058823529411764,0.5647058823529411,-0.3333333333333333,0.33333333333333337,1.0,0.5454545454545454,6,11
1161,1.0,0.8516483516483516,0.01098901098901099,0.5054945054945055,1.0,1.0,14,14
1162,0.8571428571428571,0.7428571428571428,0.1111111111111111,0.5555555555555556,1.0,0.75,9,12
1163,0.7499999999999999,0.6599999999999998,0.2,0.6,1.0,0.6,6,10
1164,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,0.375,3,8
1165,0.4444444444444445,0.39999999999999997,0.3333333333333333,0.6666666666666666,1.0,0.2857142857142857,4,14
1166,0.6666666666666666,0.5733333333333333,0.06666666666666667,0.5333333333333333,1.0,0.5,6,12
1167,0.5,0.425,0.0,0.5,1.0,0.3333333333333333,4,12
1168,0.5882352941176471,0.5529411764705883,0.6,0.8,1.0,0.4166666666666667,5,12
1169,0.6666666666666666,0.6466666666666666,0.8,0.9,1.0,0.5,5,10
1170,0.6,0.432,-0.8666666666666667,0.06666666666666665,1.0,0.42857142857142855,6,14
1171,0.7499999999999999,0.6299999999999999,-0.06666666666666667,0.4666666666666667,1.0,0.6,6,10
1172,0.88,0.7264,-0.16363636363636364,0.4181818181818182,1.0,0.7857142857142857,11,14
1173,0.14285714285714288,0.14285714285714288,1.0,1.0,1.0,0.07692307692307693,1,13
